Date/Time,Year,Month,Day,Time,Market Demand,Ontario Demand,Temp (°C),Dew Point Temp (°C),Rel Hum (%)
14-03-19 7:00,2019,3,14,7:00,18547,16342,3.5,-0.8,73
14-03-19 8:00,2019,3,14,8:00,18410,16266,4.2,-0.8,70
14-03-19 9:00,2019,3,14,9:00,18263,16070,5.4,-0.6,65
14-03-19 10:00,2019,3,14,10:00,18330,16060,6.2,-0.8,61
14-03-19 11:00,2019,3,14,11:00,18123,15981,6.4,-0.6,61
14-03-19 12:00,2019,3,14,12:00,18359,16111,6.6,0.1,63
14-03-19 13:00,2019,3,14,13:00,18419,16137,6.1,1,69
14-03-19 14:00,2019,3,14,14:00,18496,16328,6.7,1.5,69
14-03-19 15:00,2019,3,14,15:00,18179,16327,7.4,1.7,67
14-03-19 16:00,2019,3,14,16:00,17628,16449,7.9,2,66
14-03-19 17:00,2019,3,14,17:00,17690,16629,7.9,2.2,67
14-03-19 18:00,2019,3,14,18:00,18491,17115,7,3.7,79
14-03-19 19:00,2019,3,14,19:00,18733,16936,6.8,4.5,85
14-03-19 20:00,2019,3,14,20:00,18460,16314,7.1,5,87
14-03-19 21:00,2019,3,14,21:00,17601,15405,8.1,5.8,86
14-03-19 22:00,2019,3,14,22:00,17109,14499,9.5,6,79
14-03-19 23:00,2019,3,14,23:00,16315,13590,9.3,5,74
15-03-19 0:00,2019,3,15,0:00,15599,12940,10.1,6.8,80
15-03-19 1:00,2019,3,15,1:00,15561,12780,8.1,5.9,86
15-03-19 2:00,2019,3,15,2:00,15599,12652,9.9,8.2,89
15-03-19 3:00,2019,3,15,3:00,15709,12724,8.2,6.3,87
15-03-19 4:00,2019,3,15,4:00,15977,13313,7.7,2,67
15-03-19 5:00,2019,3,15,5:00,17060,14467,6.6,1.9,72
15-03-19 6:00,2019,3,15,6:00,17929,15418,7,2.1,71
15-03-19 7:00,2019,3,15,7:00,18276,15880,7,2,71
15-03-19 8:00,2019,3,15,8:00,18350,16069,6.7,1.7,70
15-03-19 9:00,2019,3,15,9:00,18707,16273,7,1.8,70
15-03-19 10:00,2019,3,15,10:00,18541,16284,7.3,1.7,67
15-03-19 11:00,2019,3,15,11:00,18352,16107,7.7,1.7,66
15-03-19 12:00,2019,3,15,12:00,18295,16170,7.3,1.9,68
15-03-19 13:00,2019,3,15,13:00,18146,16115,7,1.9,70
15-03-19 14:00,2019,3,15,14:00,18240,16064,6.7,1.8,71
15-03-19 15:00,2019,3,15,15:00,18291,16182,6.7,2,72
15-03-19 16:00,2019,3,15,16:00,18563,16457,6.3,1.9,73
15-03-19 17:00,2019,3,15,17:00,18966,16764,5.9,1.7,74
15-03-19 18:00,2019,3,15,18:00,19501,17161,4.8,1.8,81
15-03-19 19:00,2019,3,15,19:00,18821,16957,3.7,1.3,85
15-03-19 20:00,2019,3,15,20:00,18424,16428,3.6,1.1,84
15-03-19 21:00,2019,3,15,21:00,17473,15478,3.6,0.7,81
15-03-19 22:00,2019,3,15,22:00,17058,14501,3.2,0.1,80
15-03-19 23:00,2019,3,15,23:00,16834,13809,2.8,-1.1,76
16-03-19 0:00,2019,3,16,0:00,16498,13342,1.8,-4.3,64
16-03-19 1:00,2019,3,16,1:00,16372,13078,1.2,-4.6,65
16-03-19 2:00,2019,3,16,2:00,16194,13082,0.8,-5.6,62
16-03-19 3:00,2019,3,16,3:00,15893,13005,-0.3,-6.6,62
16-03-19 4:00,2019,3,16,4:00,16425,13375,-0.6,-6.4,65
16-03-19 5:00,2019,3,16,5:00,16829,13849,-0.4,-6.5,63
16-03-19 6:00,2019,3,16,6:00,16914,14325,-0.3,-7.2,60
16-03-19 7:00,2019,3,16,7:00,17526,14940,-0.7,-8.5,55
16-03-19 8:00,2019,3,16,8:00,18104,15487,0.3,-7.2,57
16-03-19 9:00,2019,3,16,9:00,17861,15355,1.1,-7.3,53
16-03-19 10:00,2019,3,16,10:00,17368,14831,0.8,-7,56
16-03-19 11:00,2019,3,16,11:00,17567,14753,1.1,-7.1,54
16-03-19 12:00,2019,3,16,12:00,17591,14754,1.4,-6.8,54
16-03-19 13:00,2019,3,16,13:00,17620,14753,-0.2,-3.5,78
16-03-19 14:00,2019,3,16,14:00,17580,14720,2.2,-9.3,42
16-03-19 15:00,2019,3,16,15:00,18223,15267,1.1,-6,59
16-03-19 16:00,2019,3,16,16:00,18224,15793,0.4,-6.7,59
16-03-19 17:00,2019,3,16,17:00,18615,16216,0.2,-6.7,60
16-03-19 18:00,2019,3,16,18:00,19317,16739,-0.4,-7.3,60
16-03-19 19:00,2019,3,16,19:00,19063,16637,-0.8,-8.5,56
16-03-19 20:00,2019,3,16,20:00,18895,16159,-1.3,-8.1,60
16-03-19 21:00,2019,3,16,21:00,18410,15548,-1.1,-8.2,58
16-03-19 22:00,2019,3,16,22:00,18009,14825,-1.9,-6.4,71
16-03-19 23:00,2019,3,16,23:00,16759,14218,-2.2,-7.4,67
17-03-19 0:00,2019,3,17,0:00,16591,13853,-2.7,-9.4,60
17-03-19 1:00,2019,3,17,1:00,16288,13636,-3.4,-10.2,59
17-03-19 2:00,2019,3,17,2:00,16411,13526,-3.7,-9.9,62
17-03-19 3:00,2019,3,17,3:00,15912,13517,-3.6,-10.1,61
17-03-19 4:00,2019,3,17,4:00,16399,13810,-4.2,-11.4,57
17-03-19 5:00,2019,3,17,5:00,16361,14248,-4.7,-11.7,58
17-03-19 6:00,2019,3,17,6:00,16277,14625,-5,-11.7,60
17-03-19 7:00,2019,3,17,7:00,16452,14880,-5.1,-12.3,57
17-03-19 8:00,2019,3,17,8:00,15984,14809,-3.9,-12.4,51
17-03-19 9:00,2019,3,17,9:00,15730,14539,-2.3,-12.3,46
17-03-19 10:00,2019,3,17,10:00,15922,14470,-0.6,-11.1,45
17-03-19 11:00,2019,3,17,11:00,16023,14307,0.4,-8.3,52
17-03-19 12:00,2019,3,17,12:00,15865,14121,1.1,-11.2,39
17-03-19 13:00,2019,3,17,13:00,15709,13965,2.1,-12.8,32
17-03-19 14:00,2019,3,17,14:00,16309,14308,3,-10.3,37
17-03-19 15:00,2019,3,17,15:00,17071,15093,1.9,-11.4,37
17-03-19 16:00,2019,3,17,16:00,17454,15672,1.9,-11.7,36
17-03-19 17:00,2019,3,17,17:00,17449,16123,1.8,-10.8,39
17-03-19 18:00,2019,3,17,18:00,18261,16739,1.5,-10,42
17-03-19 19:00,2019,3,17,19:00,18687,16989,0.9,-8.9,48
17-03-19 20:00,2019,3,17,20:00,18235,16551,0.3,-8,53
17-03-19 21:00,2019,3,17,21:00,17557,15619,0.2,-8,54
17-03-19 22:00,2019,3,17,22:00,17213,14834,0,-8,55
17-03-19 23:00,2019,3,17,23:00,16718,14168,0,-7.9,55
18-03-19 0:00,2019,3,18,0:00,16061,13822,-0.2,-7.6,57
18-03-19 1:00,2019,3,18,1:00,15984,13835,-0.5,-7.5,59
18-03-19 2:00,2019,3,18,2:00,16088,13931,-1,-7.2,63
18-03-19 3:00,2019,3,18,3:00,16255,14151,-1.3,-7.1,65
18-03-19 4:00,2019,3,18,4:00,16822,14718,-1.4,-6.3,69
18-03-19 5:00,2019,3,18,5:00,18745,16048,-1.2,-5.8,71
18-03-19 6:00,2019,3,18,6:00,19772,17456,-1.3,-5.8,71
18-03-19 7:00,2019,3,18,7:00,19279,17257,-1.5,-6,72
18-03-19 8:00,2019,3,18,8:00,18925,16523,-0.2,-5.3,68
18-03-19 9:00,2019,3,18,9:00,18897,16129,1.6,-5.4,60
18-03-19 10:00,2019,3,18,10:00,18755,15862,2.4,-5.6,55
18-03-19 11:00,2019,3,18,11:00,18634,16097,2.5,-4.7,59
18-03-19 12:00,2019,3,18,12:00,18422,15966,3.9,-7.7,43
18-03-19 13:00,2019,3,18,13:00,18007,15674,3.3,-8.2,43
18-03-19 14:00,2019,3,18,14:00,17669,15473,3.7,-11.3,32
18-03-19 15:00,2019,3,18,15:00,17707,15747,3.4,-13,29
18-03-19 16:00,2019,3,18,16:00,18109,16268,3.2,-12.1,32
18-03-19 17:00,2019,3,18,17:00,18706,16788,2.9,-11.3,34
18-03-19 18:00,2019,3,18,18:00,20059,17647,2.2,-11.6,35
18-03-19 19:00,2019,3,18,19:00,20223,17951,1.6,-9.9,42
18-03-19 20:00,2019,3,18,20:00,19679,17193,1.2,-8.2,50
18-03-19 21:00,2019,3,18,21:00,18753,16115,0.5,-7.7,54
18-03-19 22:00,2019,3,18,22:00,17581,15086,0.5,-7.4,55
18-03-19 23:00,2019,3,18,23:00,16771,14384,0.5,-7.4,56
19-03-19 0:00,2019,3,19,0:00,16823,14142,1,-7.6,53
19-03-19 1:00,2019,3,19,1:00,16943,14073,0.7,-5.5,63
19-03-19 2:00,2019,3,19,2:00,16971,14057,-0.7,-3.1,84
19-03-19 3:00,2019,3,19,3:00,16958,14229,-1.1,-2.6,90
19-03-19 4:00,2019,3,19,4:00,16694,14715,-1.7,-3.4,88
19-03-19 5:00,2019,3,19,5:00,18171,16055,-2.2,-3.6,90
19-03-19 6:00,2019,3,19,6:00,19463,17453,-1.8,-3.3,90
19-03-19 7:00,2019,3,19,7:00,19305,17275,-1.7,-3.6,87
19-03-19 8:00,2019,3,19,8:00,19123,16533,0.2,-3,79
19-03-19 9:00,2019,3,19,9:00,18591,15977,1.2,-3.5,71
19-03-19 10:00,2019,3,19,10:00,17988,15535,2.7,-2.7,67
19-03-19 11:00,2019,3,19,11:00,17400,15178,3.7,-3.3,60
19-03-19 12:00,2019,3,19,12:00,17145,15151,4.6,-3.2,57
19-03-19 13:00,2019,3,19,13:00,16855,15111,4.9,-3.6,54
19-03-19 14:00,2019,3,19,14:00,16976,15161,5,-3.3,55
19-03-19 15:00,2019,3,19,15:00,17055,15418,4.6,-4,53
19-03-19 16:00,2019,3,19,16:00,17915,16113,5.2,-4.1,51
19-03-19 17:00,2019,3,19,17:00,18224,16540,4.7,-4.3,52
19-03-19 18:00,2019,3,19,18:00,19269,17225,3.8,-2.4,64
19-03-19 19:00,2019,3,19,19:00,19252,17519,2.7,-2.1,70
19-03-19 20:00,2019,3,19,20:00,19192,17011,2.6,-1.8,73
19-03-19 21:00,2019,3,19,21:00,17826,15910,2.8,-2.4,69
19-03-19 22:00,2019,3,19,22:00,17112,14713,2.6,-2.6,68
19-03-19 23:00,2019,3,19,23:00,16660,14013,2.2,-3.3,67
20-03-19 0:00,2019,3,20,0:00,16562,13653,2.1,-3.8,65
20-03-19 1:00,2019,3,20,1:00,16513,13630,1.5,-3.1,72
20-03-19 2:00,2019,3,20,2:00,16694,13565,1.4,-2.2,77
20-03-19 3:00,2019,3,20,3:00,16583,13566,1.4,-2.3,76
20-03-19 4:00,2019,3,20,4:00,17017,14086,1.2,-2.3,78
20-03-19 5:00,2019,3,20,5:00,17999,15350,1.5,-2.5,74
20-03-19 6:00,2019,3,20,6:00,19152,16667,1.6,-2.4,75
20-03-19 7:00,2019,3,20,7:00,19141,16555,1.6,-2.3,76
20-03-19 8:00,2019,3,20,8:00,18570,15873,2.2,-2.7,70
20-03-19 9:00,2019,3,20,9:00,18303,15562,3.9,-3.3,59
20-03-19 10:00,2019,3,20,10:00,17681,15198,5,-3.2,55
20-03-19 11:00,2019,3,20,11:00,17280,14735,6,-3.4,51
20-03-19 12:00,2019,3,20,12:00,17225,14719,7.9,-3.7,44
20-03-19 13:00,2019,3,20,13:00,17477,14771,8.5,-4.9,38
20-03-19 14:00,2019,3,20,14:00,17600,14871,9.4,-4.7,37
20-03-19 15:00,2019,3,20,15:00,17740,15310,9.1,-5.6,35
20-03-19 16:00,2019,3,20,16:00,18470,16134,8.9,-5.2,36
20-03-19 17:00,2019,3,20,17:00,18953,16578,7.9,-4.4,41
20-03-19 18:00,2019,3,20,18:00,19335,17156,8,-4.7,40
20-03-19 19:00,2019,3,20,19:00,19287,17396,8.1,-4.9,39
20-03-19 20:00,2019,3,20,20:00,18933,16634,6.7,-2.3,53
20-03-19 21:00,2019,3,20,21:00,18035,15588,5.9,-2.3,55
20-03-19 22:00,2019,3,20,22:00,16587,14415,5.4,-0.5,66
20-03-19 23:00,2019,3,20,23:00,15975,13797,5,0.9,75
21-03-19 0:00,2019,3,21,0:00,15639,13429,4.9,1.1,77
21-03-19 1:00,2019,3,21,1:00,15535,13160,4.8,0.8,75
21-03-19 2:00,2019,3,21,2:00,15223,13142,5,1.3,77
21-03-19 3:00,2019,3,21,3:00,15383,13393,4.4,1.5,82
21-03-19 4:00,2019,3,21,4:00,15990,13735,3.8,1.5,85
21-03-19 5:00,2019,3,21,5:00,17519,15020,3.6,1.3,85
21-03-19 6:00,2019,3,21,6:00,18751,16337,3.2,0.8,84
21-03-19 7:00,2019,3,21,7:00,18945,16759,3.9,0.5,79
21-03-19 8:00,2019,3,21,8:00,19087,16732,4.2,-0.6,71
21-03-19 9:00,2019,3,21,9:00,19139,16750,4.2,-0.2,73
21-03-19 10:00,2019,3,21,10:00,18849,16586,5.1,0.3,71
21-03-19 11:00,2019,3,21,11:00,18778,16456,5.4,0.3,70
21-03-19 12:00,2019,3,21,12:00,18491,16520,6.8,0.2,63
21-03-19 13:00,2019,3,21,13:00,18289,16320,6.1,0.1,65
21-03-19 14:00,2019,3,21,14:00,18277,16261,6.8,0,62
21-03-19 15:00,2019,3,21,15:00,18476,16476,7.5,0.3,60
21-03-19 16:00,2019,3,21,16:00,18896,16777,7.2,0.8,64
21-03-19 17:00,2019,3,21,17:00,18810,16803,6.9,0.8,65
21-03-19 18:00,2019,3,21,18:00,18857,17164,6.8,0.8,66
21-03-19 19:00,2019,3,21,19:00,19128,17209,6.2,0.7,68
21-03-19 20:00,2019,3,21,20:00,18679,16447,5.7,0.5,69
21-03-19 21:00,2019,3,21,21:00,17778,15553,6.6,2.3,74
21-03-19 22:00,2019,3,21,22:00,17019,14577,5.9,1.6,74
21-03-19 23:00,2019,3,21,23:00,16437,13762,5.1,1,75
22-03-19 0:00,2019,3,22,0:00,15925,13297,4.6,0.4,74
22-03-19 1:00,2019,3,22,1:00,15398,12939,4.4,-0.2,72
22-03-19 2:00,2019,3,22,2:00,15647,12935,4.1,-0.2,74
22-03-19 3:00,2019,3,22,3:00,15877,13145,3.8,-0.1,76
22-03-19 4:00,2019,3,22,4:00,16420,13735,3.6,-0.1,77
22-03-19 5:00,2019,3,22,5:00,17401,14937,3.6,-0.2,76
22-03-19 6:00,2019,3,22,6:00,18466,16337,3.7,-0.3,75
22-03-19 7:00,2019,3,22,7:00,18702,16646,3.6,-0.4,75
22-03-19 8:00,2019,3,22,8:00,18232,16284,3.5,-0.1,77
22-03-19 9:00,2019,3,22,9:00,18177,16037,3.8,-0.9,71
22-03-19 10:00,2019,3,22,10:00,17958,15774,3.9,-1.1,70
22-03-19 11:00,2019,3,22,11:00,17689,15494,3.1,-0.7,76
22-03-19 12:00,2019,3,22,12:00,17977,15537,3.2,-2.4,66
22-03-19 13:00,2019,3,22,13:00,17857,15383,2.6,-3.8,63
22-03-19 14:00,2019,3,22,14:00,17820,15344,2.1,-6,55
22-03-19 15:00,2019,3,22,15:00,17996,15522,1.2,-6.8,55
22-03-19 16:00,2019,3,22,16:00,18406,15933,0,-7.7,56
22-03-19 17:00,2019,3,22,17:00,18880,16409,-0.6,-8.1,57
22-03-19 18:00,2019,3,22,18:00,19460,17049,-1.3,-8.2,59
22-03-19 19:00,2019,3,22,19:00,19598,17409,-1.5,-8.1,61
22-03-19 20:00,2019,3,22,20:00,19645,16983,-1.4,-8.8,57
22-03-19 21:00,2019,3,22,21:00,18858,16113,-1.5,-8.6,58
22-03-19 22:00,2019,3,22,22:00,18071,15084,-2,-9.2,58
22-03-19 23:00,2019,3,22,23:00,17171,14285,-2.6,-11.4,51
23-03-19 0:00,2019,3,23,0:00,16705,13838,-2.8,-12,49
23-03-19 1:00,2019,3,23,1:00,16567,13651,-3.4,-12,51
23-03-19 2:00,2019,3,23,2:00,16566,13576,-4.2,-12.9,51
23-03-19 3:00,2019,3,23,3:00,16770,13586,-5,-13.5,51
23-03-19 4:00,2019,3,23,4:00,16851,13883,-5.4,-13.1,55
23-03-19 5:00,2019,3,23,5:00,17026,14423,-5.6,-13.6,53
23-03-19 6:00,2019,3,23,6:00,17165,14963,-5.8,-13.5,55
23-03-19 7:00,2019,3,23,7:00,17243,15208,-5.9,-12.7,59
23-03-19 8:00,2019,3,23,8:00,16715,14870,-4.8,-12.8,53
23-03-19 9:00,2019,3,23,9:00,16944,14740,-3.4,-15.3,39
23-03-19 10:00,2019,3,23,10:00,17124,14715,-1.8,-14.7,37
23-03-19 11:00,2019,3,23,11:00,17327,14467,-0.2,-16,29
23-03-19 12:00,2019,3,23,12:00,17041,14152,2.4,-16.4,23
23-03-19 13:00,2019,3,23,13:00,16375,13686,4.2,-14.3,25
23-03-19 14:00,2019,3,23,14:00,15972,13436,4.8,-13.7,25
23-03-19 15:00,2019,3,23,15:00,16591,13737,5.4,-13.7,24
23-03-19 16:00,2019,3,23,16:00,17148,14390,4.9,-13.9,24
23-03-19 17:00,2019,3,23,17:00,17635,15050,5,-12.9,26
23-03-19 18:00,2019,3,23,18:00,18124,15697,4.3,-10.5,33
23-03-19 19:00,2019,3,23,19:00,18453,16049,3.2,-8.9,41
23-03-19 20:00,2019,3,23,20:00,18015,15539,2.2,-8.1,46
23-03-19 21:00,2019,3,23,21:00,16653,14749,1.6,-9.3,44
23-03-19 22:00,2019,3,23,22:00,16036,14015,1.3,-9.2,46
23-03-19 23:00,2019,3,23,23:00,16120,13369,1.1,-7.2,54
24-03-19 0:00,2019,3,24,0:00,16044,12876,0.9,-5.1,64
24-03-19 1:00,2019,3,24,1:00,15976,12756,0.8,-4,71
24-03-19 2:00,2019,3,24,2:00,16045,12663,1,-3.1,74
24-03-19 3:00,2019,3,24,3:00,16128,12717,1.1,-2.9,75
24-03-19 4:00,2019,3,24,4:00,16085,12936,0.5,-3.5,75
24-03-19 5:00,2019,3,24,5:00,16517,13495,1,-3,74
24-03-19 6:00,2019,3,24,6:00,16430,13821,1.3,-3.9,68
24-03-19 7:00,2019,3,24,7:00,16457,14033,2.1,-3.7,65
24-03-19 8:00,2019,3,24,8:00,16443,14227,3.4,-3.5,61
24-03-19 9:00,2019,3,24,9:00,16521,14368,4.5,-3.3,57
24-03-19 10:00,2019,3,24,10:00,16728,14475,4.6,-3.2,57
24-03-19 11:00,2019,3,24,11:00,16911,14509,5.9,-3.6,51
24-03-19 12:00,2019,3,24,12:00,16286,14150,6.2,-2.7,53
24-03-19 13:00,2019,3,24,13:00,16071,13823,7.5,-1.4,53
24-03-19 14:00,2019,3,24,14:00,16034,13984,8.6,-2.4,46
24-03-19 15:00,2019,3,24,15:00,16499,14431,9.2,-2.1,45
24-03-19 16:00,2019,3,24,16:00,17391,15088,9.4,-2,45
24-03-19 17:00,2019,3,24,17:00,17815,15628,9.6,-2.3,43
24-03-19 18:00,2019,3,24,18:00,18125,16136,8.6,-2.4,46
24-03-19 19:00,2019,3,24,19:00,18390,16523,5.7,-1.7,59
24-03-19 20:00,2019,3,24,20:00,17851,16191,3.7,-2.8,63
24-03-19 21:00,2019,3,24,21:00,17239,15432,2.4,-3.7,64
24-03-19 22:00,2019,3,24,22:00,16788,14492,1.9,-3.3,69
24-03-19 23:00,2019,3,24,23:00,15636,13568,1.2,-3.3,72
25-03-19 0:00,2019,3,25,0:00,15240,13389,0.9,-3.5,72
25-03-19 1:00,2019,3,25,1:00,15182,13340,0.7,-6.9,57
25-03-19 2:00,2019,3,25,2:00,15392,13340,-0.1,-9.9,47
25-03-19 3:00,2019,3,25,3:00,15330,13493,-1.1,-9.7,52
25-03-19 4:00,2019,3,25,4:00,15915,14211,-1.7,-10.4,51
25-03-19 5:00,2019,3,25,5:00,16999,15463,-2.2,-10.5,53
25-03-19 6:00,2019,3,25,6:00,19027,16784,-2.2,-10.7,52
25-03-19 7:00,2019,3,25,7:00,18881,16683,-2.7,-11.5,51
25-03-19 8:00,2019,3,25,8:00,17758,15983,-2.2,-13.4,42
25-03-19 9:00,2019,3,25,9:00,16675,15461,-1.3,-15.1,34
25-03-19 10:00,2019,3,25,10:00,16635,15075,-0.1,-17.1,27
25-03-19 11:00,2019,3,25,11:00,16768,15141,0.7,-14.2,32
25-03-19 12:00,2019,3,25,12:00,17067,15007,1.2,-12.8,34
25-03-19 13:00,2019,3,25,13:00,16984,14700,2.1,-12.9,32
25-03-19 14:00,2019,3,25,14:00,16835,14526,1.7,-12.3,34
25-03-19 15:00,2019,3,25,15:00,16794,14960,1.6,-11.7,37
25-03-19 16:00,2019,3,25,16:00,17728,15592,1.4,-10.2,42
25-03-19 17:00,2019,3,25,17:00,18350,16071,1.6,-11.6,37
25-03-19 18:00,2019,3,25,18:00,19168,16988,1.6,-12,36
25-03-19 19:00,2019,3,25,19:00,20009,17565,0.9,-13.6,33
25-03-19 20:00,2019,3,25,20:00,19090,17100,0.9,-16.6,26
25-03-19 21:00,2019,3,25,21:00,17926,15969,-0.5,-12,41
25-03-19 22:00,2019,3,25,22:00,16910,14970,-1,-13.3,39
25-03-19 23:00,2019,3,25,23:00,16308,14258,-1.3,-13.2,40
26-03-19 0:00,2019,3,26,0:00,16426,14013,-1.7,-12.3,44
26-03-19 1:00,2019,3,26,1:00,16403,13955,-1.9,-11.2,49
26-03-19 2:00,2019,3,26,2:00,16276,13904,-2.1,-10.5,53
26-03-19 3:00,2019,3,26,3:00,16449,13998,-2.4,-9.9,57
26-03-19 4:00,2019,3,26,4:00,17191,14501,-2.4,-9.6,58
26-03-19 5:00,2019,3,26,5:00,18228,15969,-2,-10.6,52
26-03-19 6:00,2019,3,26,6:00,19385,17259,-2.6,-10.8,53
26-03-19 7:00,2019,3,26,7:00,18916,16928,-2.8,-11.7,51
26-03-19 8:00,2019,3,26,8:00,18184,16006,-1,-13.3,39
26-03-19 9:00,2019,3,26,9:00,17970,15522,0.7,-17.2,25
26-03-19 10:00,2019,3,26,10:00,17463,15203,1.2,-20,19
26-03-19 11:00,2019,3,26,11:00,17089,15035,2.2,-20.2,17
26-03-19 12:00,2019,3,26,12:00,16931,14919,2.3,-16.4,24
26-03-19 13:00,2019,3,26,13:00,16910,14737,2.6,-15,26
26-03-19 14:00,2019,3,26,14:00,16935,14722,2.5,-14.7,27
26-03-19 15:00,2019,3,26,15:00,17227,15265,2.1,-12.9,32
26-03-19 16:00,2019,3,26,16:00,17999,15948,1.7,-12.3,34
26-03-19 17:00,2019,3,26,17:00,18394,16417,1.7,-13,32
26-03-19 18:00,2019,3,26,18:00,19274,17199,2.1,-11.8,35
26-03-19 19:00,2019,3,26,19:00,19503,17592,1.2,-10.3,42
26-03-19 20:00,2019,3,26,20:00,18882,17103,1.9,-14.3,29
26-03-19 21:00,2019,3,26,21:00,17966,16269,1.6,-18.7,20
26-03-19 22:00,2019,3,26,22:00,16529,14930,1.3,-18.8,21
26-03-19 23:00,2019,3,26,23:00,16001,14211,1,-18.7,21
27-03-19 0:00,2019,3,27,0:00,15728,13948,0.7,-18.7,22
27-03-19 1:00,2019,3,27,1:00,16297,13834,0.7,-15.6,28
27-03-19 2:00,2019,3,27,2:00,16264,13605,0.6,-10.6,43
27-03-19 3:00,2019,3,27,3:00,16723,13752,0.3,-9.6,47
27-03-19 4:00,2019,3,27,4:00,17181,14331,0.8,-6.9,56
27-03-19 5:00,2019,3,27,5:00,18179,15677,0.8,-5.3,64
27-03-19 6:00,2019,3,27,6:00,19063,16898,0.8,-5.3,64
27-03-19 7:00,2019,3,27,7:00,18807,16705,0.7,-6.5,59
27-03-19 8:00,2019,3,27,8:00,18268,15824,2,-6.5,54
27-03-19 9:00,2019,3,27,9:00,17593,15227,2.7,-7.3,48
27-03-19 10:00,2019,3,27,10:00,17161,14944,3.9,-10,36
27-03-19 11:00,2019,3,27,11:00,17103,14821,4.4,-14,25
27-03-19 12:00,2019,3,27,12:00,16882,14572,5.6,-12.8,25
27-03-19 13:00,2019,3,27,13:00,16697,14422,6,-11.4,27
27-03-19 14:00,2019,3,27,14:00,16432,14368,6.9,-11.8,25
27-03-19 15:00,2019,3,27,15:00,16780,14782,7.3,-13.8,21
27-03-19 16:00,2019,3,27,16:00,17446,15453,6.2,-9.4,32
27-03-19 17:00,2019,3,27,17:00,17897,15994,3.8,-9.4,38
27-03-19 18:00,2019,3,27,18:00,18525,16685,3.3,-6.4,49
27-03-19 19:00,2019,3,27,19:00,18624,17055,2.9,-6.6,49
27-03-19 20:00,2019,3,27,20:00,18316,16326,2.6,-5.7,54
27-03-19 21:00,2019,3,27,21:00,17721,15251,3,-5.9,52
27-03-19 22:00,2019,3,27,22:00,16949,14126,3.4,-5.1,54
27-03-19 23:00,2019,3,27,23:00,16336,13430,3,-4.7,57
28-03-19 0:00,2019,3,28,0:00,16039,12922,2.6,-4.8,58
28-03-19 1:00,2019,3,28,1:00,15958,12800,2,-5.7,57
28-03-19 2:00,2019,3,28,2:00,16030,12798,2.3,-6,54
28-03-19 3:00,2019,3,28,3:00,16139,12977,1.8,-8.9,45
28-03-19 4:00,2019,3,28,4:00,16699,13458,2.8,-7.4,47
28-03-19 5:00,2019,3,28,5:00,17797,14546,3.7,-8.7,40
28-03-19 6:00,2019,3,28,6:00,19012,15941,3.6,-5.6,51
28-03-19 7:00,2019,3,28,7:00,19180,16380,4.7,-4.7,51
28-03-19 8:00,2019,3,28,8:00,19288,16362,5.3,-2,59
28-03-19 9:00,2019,3,28,9:00,19096,16469,6.1,-1.3,59
28-03-19 10:00,2019,3,28,10:00,19094,16415,6.2,-0.3,63
28-03-19 11:00,2019,3,28,11:00,18369,15998,7.1,0.5,63
28-03-19 12:00,2019,3,28,12:00,17509,15451,9,1.1,57
28-03-19 13:00,2019,3,28,13:00,17185,15337,9.7,2.5,61
28-03-19 14:00,2019,3,28,14:00,17666,15460,9.6,3.4,65
28-03-19 15:00,2019,3,28,15:00,18725,16012,8.8,2.3,64
28-03-19 16:00,2019,3,28,16:00,18803,16220,9.7,1.6,57
28-03-19 17:00,2019,3,28,17:00,18364,16133,10.2,1.6,55
28-03-19 18:00,2019,3,28,18:00,18545,16489,10.7,1.5,53
28-03-19 19:00,2019,3,28,19:00,19253,16765,11.5,1.5,50
28-03-19 20:00,2019,3,28,20:00,18263,16006,10.9,1.7,53
28-03-19 21:00,2019,3,28,21:00,17144,15032,10.5,1.9,55
28-03-19 22:00,2019,3,28,22:00,16381,13943,10.4,2.1,56
28-03-19 23:00,2019,3,28,23:00,15681,13198,8.3,0.3,57
29-03-19 0:00,2019,3,29,0:00,15707,12983,7.5,-2.3,50
29-03-19 1:00,2019,3,29,1:00,15302,12959,5.7,-0.6,64
29-03-19 2:00,2019,3,29,2:00,15054,12697,5.3,-0.5,66
29-03-19 3:00,2019,3,29,3:00,15058,12881,5.2,-0.7,66
29-03-19 4:00,2019,3,29,4:00,16248,13664,5.4,-1.3,62
29-03-19 5:00,2019,3,29,5:00,17324,14968,5.4,-1.3,62
29-03-19 6:00,2019,3,29,6:00,18450,16278,5.4,-1.3,62
29-03-19 7:00,2019,3,29,7:00,18648,16487,5.3,-1.8,60
29-03-19 8:00,2019,3,29,8:00,17777,15860,5.3,-1.7,60
29-03-19 9:00,2019,3,29,9:00,17368,15328,6.1,-2.8,53
29-03-19 10:00,2019,3,29,10:00,16908,14746,8.5,-6.5,34
29-03-19 11:00,2019,3,29,11:00,16917,14493,10.4,-7.8,27
29-03-19 12:00,2019,3,29,12:00,16607,14202,10.3,-5.1,33
29-03-19 13:00,2019,3,29,13:00,16380,14057,10.3,-4.4,35
29-03-19 14:00,2019,3,29,14:00,15975,13732,10.2,-5.4,33
29-03-19 15:00,2019,3,29,15:00,16184,13976,10.1,-6.1,31
29-03-19 16:00,2019,3,29,16:00,16848,14704,9.7,-6,33
